time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction,train/value_loss,train/learning_rate,train/clip_range,train/entropy_loss
9577,160.84563708,139.02,2588672,270,158,0.9812826458364725,0.000517854158715636,0.043187927,1570,1.0291118621826172,0.191119384765625,5.041941187088378,0.0003,0.2,-0.7003294771537185
9630,154.99563708,124.92,2605056,270,159,0.98260248452425,-0.0018840680155335575,0.05024608,1580,0.6739112138748169,0.201043701171875,4.866569025092758,0.0003,0.2,-0.6708083125413395
9681,157.3825,138.49,2621440,270,160,0.9793960023671389,0.0005862527221324853,0.048756182,1590,0.7631791830062866,0.214532470703125,6.553984830528497,0.0003,0.2,-0.6784624657942914
9735,155.57877416,132.06,2637824,270,161,0.9807130601257086,-0.0020794653313714663,0.04909426,1600,0.8493773341178894,0.219012451171875,5.362532954313792,0.0003,0.2,-0.7561491818865761
9808,159.1531922,152.13,2654208,270,162,0.9771387651562691,-0.0008915840136978659,0.047181558,1610,1.2610713243484497,0.21116943359375,6.5259394649416205,0.0003,0.2,-0.7202614384703339
9875,165.38563708,160.52,2670592,270,163,0.9777971543371677,-0.0016069767365479493,0.043731533,1620,0.8101392984390259,0.2194091796875,5.726544288708828,0.0003,0.2,-0.7376779076177626
9971,163.15,158.61,2686976,269,164,0.9822193812578917,-0.003195766186217952,0.038228124,1630,0.8299764394760132,0.18665771484375,4.438584011443891,0.0003,0.2,-0.7119164540199563
10028,164.40063708000002,151.27,2703360,269,165,0.9833661150187254,-0.0016844142895934056,0.034637354,1640,0.7126789689064026,0.1971923828125,4.304784262180329,0.0003,0.2,-0.7271058638347313
10149,162.23377416,142.29,2719744,267,166,0.9830386992543936,-0.00031487537944485666,0.03949961,1650,0.9106810092926025,0.200567626953125,4.869004443124868,0.0003,0.2,-0.7205794337205589
10208,163.46563708,142.6,2736128,268,167,0.9820932913571596,-0.0020151729793724373,0.043305304,1660,0.500731885433197,0.206695556640625,5.5561231772881,0.0003,0.2,-0.7361157124862074
10325,163.11,154.83,2752512,266,168,0.9840286392718554,-0.0009676292460426339,0.0401638,1670,0.8721382021903992,0.19593505859375,4.829155860678293,0.0003,0.2,-0.7416253272909671
10381,160.04563708,144.85,2768896,266,169,0.9862585132941604,-0.0020440709824470103,0.03750829,1680,0.7093051075935364,0.1904052734375,3.6369915278162805,0.0003,0.2,-0.7941650830674917
10432,163.7475,150.73,2785280,266,170,0.9839738868176937,-0.0033735694992174103,0.037683878,1690,1.170944094657898,0.195513916015625,4.525258980900981,0.0003,0.2,-0.7432872248347848
10487,165.2025,153.22,2801664,267,171,0.9833250064402819,-0.002821664054135908,0.038832296,1700,0.8820409774780273,0.20692138671875,4.971106677083299,0.0003,0.2,-0.7456402883864939
10539,163.0125,151.67,2818048,267,172,0.9839192796498537,-0.002256629350449657,0.037705265,1710,0.6427884101867676,0.186883544921875,4.319675321772229,0.0003,0.2,-0.7115788258612156
10599,168.11063708,160.95,2834432,267,173,0.9839515630155802,-0.0008675448792928364,0.039352223,1720,2.0588762760162354,0.192449951171875,4.63564985205885,0.0003,0.2,-0.684371252998244
10660,167.595,150.44,2850816,267,174,0.9843106586486101,-0.0029892156970163343,0.03646081,1730,1.167148232460022,0.182916259765625,4.914795569237322,0.0003,0.2,-0.7080247147008777
10717,160.2925,150.87,2867200,267,175,0.9833375737071037,-0.002409139747032896,0.051491316,1740,1.0293364524841309,0.201373291015625,4.909236546675674,0.0003,0.2,-0.69480425324291
10787,168.555,163.86,2883584,267,176,0.9839432202279568,-0.0013119423159878353,0.03577637,1750,0.4613814651966095,0.188275146484375,4.40117644907441,0.0003,0.2,-0.683991851308383
10880,165.295,165.08,2899968,266,177,0.984398452565074,-0.0014430702440222376,0.039181996,1760,1.0193191766738892,0.1802978515625,4.214059506938793,0.0003,0.2,-0.640492100873962
10943,170.63627416,159.22,2916352,266,178,0.9868957791477442,-0.001964656001655385,0.03659344,1770,0.45356327295303345,0.15933837890625,3.460624663764611,0.0003,0.2,-0.6400626741931774
11005,168.76063708,140.55,2932736,266,179,0.9864754201844335,-0.0014444642833041144,0.035630483,1780,0.6881187558174133,0.16649169921875,4.31598123467993,0.0003,0.2,-0.6313019249588251
11057,169.68813708000002,144.26,2949120,266,180,0.9851601468399167,-0.001424433014653914,0.038181648,1790,1.127268671989441,0.163714599609375,5.165871326741763,0.0003,0.2,-0.5852674643392675
11158,172.8225,145.71,2965504,265,181,0.9860068894922733,-0.0006539951669765287,0.044936564,1800,0.8028831481933594,0.18011474609375,4.5871658070478585,0.0003,0.2,-0.6138552822987549
11267,167.6575,141.7,2981888,264,182,0.9868842093273997,-0.0007369130824372405,0.03621022,1810,0.5354928374290466,0.163665771484375,4.872589657036587,0.0003,0.2,-0.6279380826279521
11375,166.69563708,146.23,2998272,263,183,0.9854433378204703,-6.220003670023288e-05,0.044790678,1820,0.7398815155029297,0.182708740234375,5.029058091482147,0.0003,0.2,-0.6396640341961757
11483,166.4675,154.72,3014656,262,184,0.9873174214735627,-0.0011813985343906096,0.039896272,1830,1.8070249557495117,0.166046142578125,4.52587008823175,0.0003,0.2,-0.630327117734123
11535,168.47,155.91,3031040,262,185,0.9866669941693544,-0.003113639442562999,0.03981252,1840,0.817422091960907,0.179095458984375,4.023865188308991,0.0003,0.2,-0.6744002321152948
11586,170.66063708000001,161.77,3047424,263,186,0.9867547452449799,-0.003267726065678289,0.036845885,1850,0.9198740124702454,0.174395751953125,4.1260523167438805,0.0003,0.2,-0.6743904464296065
11642,167.55313708000003,156.85,3063808,263,187,0.9869977254420519,-0.0022504365108034106,0.037121207,1860,0.4834316670894623,0.166400146484375,4.337738275830634,0.0003,0.2,-0.6841836162493564
11705,173.16377416,164.76,3080192,263,188,0.9859866946935654,-0.003137665440408455,0.039955486,1870,0.7071834802627563,0.180255126953125,4.481036344310269,0.0003,0.2,-0.7055220768321305
11779,171.03348317999996,164.09,3096576,262,189,0.9851456731557846,-0.0017891930443511227,0.043599565,1880,0.7525652647018433,0.178253173828125,5.121061651804484,0.0003,0.2,-0.6950621764874085
11895,171.51563708,163.25,3112960,261,190,0.9844451937824488,-0.0025719412609760185,0.03413489,1890,1.0182650089263916,0.177276611328125,5.320734957116656,0.0003,0.2,-0.7472242772812023
11960,166.575,154.41,3129344,261,191,0.9868281213566661,-0.0025178267440423953,0.035880424,1900,0.4874326288700104,0.173699951171875,4.139047523075715,0.0003,0.2,-0.7059964342275634
12024,168.8325,146.9,3145728,261,192,0.9853514423593879,-0.002898247484336025,0.03601753,1910,0.5005889534950256,0.17730712890625,4.241012519877404,0.0003,0.2,-0.7018197768367826
12094,164.9225,152.99,3162112,261,193,0.9847294930368662,-0.005066192549747939,0.038438663,1920,2.395998001098633,0.17911376953125,5.494987555593252,0.0003,0.2,-0.7123453645734117
12173,169.33627416,150.56,3178496,261,194,0.9848906453698874,-0.0023960555077792377,0.037826996,1930,0.9999259114265442,0.190814208984375,5.061685414821841,0.0003,0.2,-0.7340979306725786
12238,169.06912025999998,154.39,3194880,261,195,0.985034235753119,-0.0012645003156649182,0.039606977,1940,1.5181856155395508,0.19129638671875,5.287620543176308,0.0003,0.2,-0.7163223030278459
12342,174.28627416,151.14,3211264,260,196,0.9847769662737846,-0.0029581602602775092,0.035292562,1950,0.7884467840194702,0.1856201171875,5.410613943613134,0.0003,0.2,-0.6925952532677911
12397,175.85662025999997,162.04,3227648,260,197,0.9853024110198021,-0.004234894845285453,0.03668936,1960,1.0643378496170044,0.175885009765625,5.182190357986838,0.0003,0.2,-0.6563580843852833
12452,174.04063708,158.11,3244032,260,198,0.9853969132527709,-0.0009128889081694069,0.03633345,1970,0.8876010775566101,0.172882080078125,4.901685087732039,0.0003,0.2,-0.6862796576227993
12512,172.14313708,156.54,3260416,260,199,0.9851727532222867,-0.0022379830001227675,0.038015235,1980,1.2189456224441528,0.1814208984375,5.371893745707348,0.0003,0.2,-0.6700407244614326
12614,174.87882928,163.75,3276800,259,200,0.9851126130670309,-0.002640614447045664,0.035655364,1990,2.7092766761779785,0.18814697265625,5.260534160281532,0.0003,0.2,-0.6930079854791984
12704,172.4875,161.68,3293184,259,201,0.985895337536931,-0.002676773234634311,0.040509038,2000,0.7486392259597778,0.18790283203125,4.996399707905948,0.0003,0.2,-0.724273206712678
12810,175.90563708000002,158.51,3309568,258,202,0.9852684792131186,-0.003281339348086476,0.035224237,2010,0.7521581053733826,0.1890380859375,5.057845935109071,0.0003,0.2,-0.7219690024852753
12894,174.14377416,161.06,3325952,257,203,0.9861317295581102,-0.004595119708210404,0.037667856,2020,0.5626230835914612,0.189459228515625,5.123671225807629,0.0003,0.2,-0.7322222142480314
12993,170.95284610000002,148.45,3342336,257,204,0.9863093793392181,-0.0016227893487666734,0.04247005,2030,0.7346078753471375,0.214739990234375,4.911982800369151,0.0003,0.2,-0.7345968133769929
13054,172.97848317999996,151.62,3358720,257,205,0.9863788383081555,-0.004335209462988132,0.039164796,2040,1.1339707374572754,0.196380615234375,5.206861935602501,0.0003,0.2,-0.7205193346366286
13113,168.66813708,148.57,3375104,257,206,0.98461062181741,-0.0011853421601699665,0.04197896,2050,0.8754419088363647,0.20020751953125,5.471222995431162,0.0003,0.2,-0.7376290953252465
13176,168.99,160.03,3391488,257,207,0.9845543410629034,0.00016021350747905672,0.035730112,2060,1.5528526306152344,0.18831787109375,5.129981003282592,0.0003,0.2,-0.6850196832907386
13231,164.32813708,153.07,3407872,257,208,0.9867509854957461,-0.003309317789171473,0.035334274,2070,0.5041839480400085,0.194427490234375,4.497217936743982,0.0003,0.2,-0.7299998926231638
13303,164.185,150.47,3424256,257,209,0.9858740223571658,-0.003633672691648826,0.040231854,2080,0.6440950036048889,0.1929443359375,4.601322660036385,0.0003,0.2,-0.7347063692519441
13363,165.1725,158.95,3440640,257,210,0.9860706217586994,-0.0025246821413020372,0.038156208,2090,0.6730526685714722,0.1992431640625,4.778611691435799,0.0003,0.2,-0.73822140567936
13421,165.31313708000002,159.3,3457024,257,211,0.9859728189185262,-0.0034031867384328508,0.036949147,2100,0.6308203339576721,0.1868408203125,4.542572934855707,0.0003,0.2,-0.7420710433740169
13475,168.32848318,156.32,3473408,257,212,0.9866525633260608,-0.004990260851263884,0.03589626,2110,0.8374557495117188,0.197491455078125,4.219486080226488,0.0003,0.2,-0.7688205845886842
13528,167.79,153.5,3489792,257,213,0.9844403974711895,-0.005146813890132762,0.03888591,2120,1.575627088546753,0.194219970703125,5.132668798952364,0.0003,0.2,-0.746253376104869
13605,167.525,153.4,3506176,257,214,0.9854132989421487,-0.002999371138321294,0.03484138,2130,0.7985946536064148,0.18818359375,5.034519352344796,0.0003,0.2,-0.7507397827343084
13672,164.20813708000003,155.55,3522560,257,215,0.9869327899068594,-0.00464730079183937,0.031905152,2140,0.9294654130935669,0.177117919921875,4.864100621338002,0.0003,0.2,-0.7986709577729926
13780,169.12627415999998,156.12,3538944,256,216,0.9853748874738812,-0.0018186162116762717,0.036017857,2150,0.6553219556808472,0.19874267578125,4.87570291084703,0.0003,0.2,-0.8350313197122887
13884,174.86,167.1,3555328,256,217,0.9860612228512764,-0.001803815609036974,0.0355902,2160,1.1171127557754517,0.197259521484375,4.718449016287923,0.0003,0.2,-0.7892261793604121
14002,169.54313708,171.29,3571712,255,218,0.9877103557810187,-0.001916814517790044,0.03014378,2170,1.0238518714904785,0.174676513671875,4.551937615824864,0.0003,0.2,-0.7927189846755937
14063,171.75098318,164.35,3588096,255,219,0.9875709461048245,-0.003291471280681435,0.030376617,2180,0.6305742859840393,0.178790283203125,4.0371530362637715,0.0003,0.2,-0.8205972626339644
14129,172.23627417,162.33,3604480,255,220,0.986288602463901,-0.002752835141291143,0.031794004,2190,0.6947882175445557,0.173321533203125,4.828299885219894,0.0003,0.2,-0.764681817451492
14184,170.5075,161.94,3620864,255,221,0.9836995620280504,-0.0031646958441342576,0.037545256,2200,1.7802635431289673,0.1871337890625,5.884878159244545,0.0003,0.2,-0.7664655098458752
14240,173.82627416,159.09,3637248,255,222,0.9860092774033546,-0.0018122451150702546,0.03293877,2210,0.8907039761543274,0.169989013671875,5.26593230064027,0.0003,0.2,-0.7516360707348213
14300,169.8275,162.7,3653632,255,223,0.9856199324131012,-0.003640141475079872,0.034062944,2220,2.394853115081787,0.177783203125,5.4169479186879474,0.0003,0.2,-0.7370654136640951
14391,167.58627416,150.33,3670016,255,224,0.9852322973310947,-0.0032563416369157496,0.032972325,2230,1.2367057800292969,0.180401611328125,5.27049139670562,0.0003,0.2,-0.7619388269959018
14501,163.43563708,145.4,3686400,254,225,0.9831318389624357,-0.002212060198871768,0.03375678,2240,1.8885164260864258,0.174908447265625,6.397588916029781,0.0003,0.2,-0.7324258972192184
14555,160.95,146.28,3702784,254,226,0.9792498480528593,-0.0022466389078545034,0.04120495,2250,1.8847485780715942,0.19027099609375,6.605232234345749,0.0003,0.2,-0.7359656531945802
14626,163.0,149.72,3719168,254,227,0.9800877328962088,-0.005346150049263088,0.03459239,2260,1.8554490804672241,0.180804443359375,6.864138621278107,0.0003,0.2,-0.7489160327706486
14683,161.2153461,155.08,3735552,254,228,0.9820441268384457,-0.0032641403498928413,0.03718154,2270,0.8586840629577637,0.17662353515625,6.173772613797337,0.0003,0.2,-0.735258226422593
14798,168.1975,159.34,3751936,253,229,0.9820884633809328,-0.0015327501034335,0.030950435,2280,0.8138934373855591,0.17445068359375,5.537795470119454,0.0003,0.2,-0.7348851756891236
14858,165.13377416,150.39,3768320,253,230,0.9836202003061771,-0.0032200117826505447,0.03910861,2290,1.4423422813415527,0.18258056640625,5.391104238852859,0.0003,0.2,-0.6774412481696345
14916,169.17412026,153.99,3784704,253,231,0.9836837388575077,-0.00250264848855295,0.036517717,2300,1.2725080251693726,0.17802734375,6.0192719547078015,0.0003,0.2,-0.6875399308046326
14970,167.78,155.94,3801088,253,232,0.9841244835406542,-0.0018467869220330612,0.032059297,2310,2.328097343444824,0.1655517578125,5.829681012360379,0.0003,0.2,-0.6393599600647576
15025,169.74813708000002,157.33,3817472,254,233,0.9865359161049128,-0.0033838483621366324,0.03076785,2320,0.4812222719192505,0.147271728515625,5.365070335799828,0.0003,0.2,-0.6478531848057173
15074,168.50813708,149.54,3833856,254,234,0.9869532436132431,-0.0011710085071172216,0.033256076,2330,1.616154432296753,0.15859375,5.327057886659167,0.0003,0.2,-0.6896248249453493
15189,165.1,142.84,3850240,253,235,0.9868709221482277,-0.0031327909273386467,0.032196477,2340,1.7566629648208618,0.16365966796875,5.279457401065156,0.0003,0.2,-0.6928071391303092
15303,168.1275,143.18,3866624,252,236,0.9846609057858586,-0.002703702130384045,0.036151856,2350,0.8460912704467773,0.172161865234375,5.899514463311061,0.0003,0.2,-0.6814603052684106
15355,166.0103461,142.23,3883008,252,237,0.9862245405092835,0.00013472457776515513,0.040678583,2360,0.9387780427932739,0.17650146484375,5.629269711812958,0.0003,0.2,-0.6655815046047792
15416,167.07,152.44,3899392,252,238,0.9848238183185458,-0.002325087679855642,0.034447268,2370,0.9050797820091248,0.170721435546875,5.538317526131868,0.0003,0.2,-0.6757728370954282
15506,166.78813708,157.54,3915776,252,239,0.9868018375709653,-0.0012740632866552915,0.03417447,2380,2.4369218349456787,0.181707763671875,5.001636823546141,0.0003,0.2,-0.6982979739666917
15594,163.43563708,149.53,3932160,252,240,0.9859346458688378,-0.0015648370133931166,0.03412131,2390,1.1396005153656006,0.172564697265625,5.004156024032272,0.0003,0.2,-0.7218785443459638
15653,167.10813708,157.48,3948544,252,241,0.985759568400681,-0.0040633043401612666,0.034317717,2400,1.3473310470581055,0.176177978515625,5.07606987846084,0.0003,0.2,-0.6878979597706347
15706,172.30534609999998,157.3,3964928,252,242,0.9871464446187019,-0.0022163396590258342,0.034944758,2410,0.5701903700828552,0.163482666015625,4.916362322750501,0.0003,0.2,-0.6724236602429301
15777,168.71,145.69,3981312,252,243,0.9871755316853523,-0.0032594188040093288,0.03139905,2420,0.9108031988143921,0.1488525390625,4.917561889416538,0.0003,0.2,-0.6142881275969557
15847,171.50098318,156.47,3997696,252,244,0.9865899058058858,0.00035886491277778985,0.03526497,2430,1.0260095596313477,0.150225830078125,5.955845342506654,0.0003,0.2,-0.6107976021594368
15928,167.7825,150.1,4014080,252,245,0.9887611279264092,-0.0013743417455771123,0.028659942,2440,0.8332569599151611,0.133349609375,4.42066245211754,0.0003,0.2,-0.6413508617202751
16031,169.41627416,146.89,4030464,251,246,0.9878172427415848,-0.0028299465051532025,0.03384743,2450,1.2471762895584106,0.15504150390625,4.707311391970142,0.0003,0.2,-0.6489596118568443
16136,171.33313708000003,154.54,4046848,250,247,0.9866341399028897,-0.0013307574485224905,0.03680327,2460,1.3966774940490723,0.15523681640625,5.448238213220611,0.0003,0.2,-0.6238349581137299
16196,171.88563708,158.95,4063232,250,248,0.9864567946642637,-0.003245226118087885,0.027974967,2470,0.8611276149749756,0.1469482421875,5.2331723847193645,0.0003,0.2,-0.6425982183893211
16248,169.09313708000002,154.87,4079616,251,249,0.988375898450613,-0.0019260928049334325,0.031766653,2480,0.8109545707702637,0.152386474609375,4.368683192669414,0.0003,0.2,-0.6735394496005028
16350,167.9975,146.37,4096000,250,250,0.9858108945190907,-0.001476023871327925,0.03199634,2490,2.401871919631958,0.143505859375,5.436684702849016,0.0003,0.2,-0.6069176357472316
16465,169.91813708,148.32,4112384,249,251,0.9870403315871954,-0.0014737910760231898,0.03374135,2500,0.6386576890945435,0.141778564453125,5.377445776155218,0.0003,0.2,-0.6369473453843966
16533,163.105,142.61,4128768,249,252,0.9870783016085625,-0.001057461468008114,0.031407315,2510,0.8210645914077759,0.1482666015625,5.313622820703313,0.0003,0.2,-0.6281425916473381
16592,168.41662025999997,147.56,4145152,249,253,0.9869224643334746,-0.0036121578195889015,0.03135198,2520,1.3301002979278564,0.160186767578125,5.30655300039798,0.0003,0.2,-0.6730605929973535
16664,170.6953461,145.97,4161536,249,254,0.9873829009011388,-0.0010976218246469215,0.034198787,2530,0.7342077493667603,0.152801513671875,5.178511941316538,0.0003,0.2,-0.6564843477681279
16739,166.54848318,140.19,4177920,249,255,0.9857499776408076,-0.002688037651023478,0.032746483,2540,0.9945393204689026,0.14129638671875,5.602325401618145,0.0003,0.2,-0.6205558060435579
16792,167.4975,145.62,4194304,249,256,0.984317559748888,-0.0003546215373717132,0.03438739,2550,1.2744840383529663,0.1552490234375,5.716378838382662,0.0003,0.2,-0.6429287385311909
16873,162.81563708,142.18,4210688,249,257,0.9864328186959028,-0.0016285528519802029,0.035882775,2560,0.6764916777610779,0.156658935546875,5.42333299673628,0.0003,0.2,-0.6566162415081636
16958,163.985,149.32,4227072,249,258,0.9840123578906059,-0.0010528195572078402,0.03767717,2570,0.7734636664390564,0.159033203125,6.333347865613177,0.0003,0.2,-0.7071902013150975
17010,170.28813708,152.55,4243456,249,259,0.9835229609161615,-0.0007882682590206969,0.030170102,2580,0.8107008934020996,0.15723876953125,6.340076534822583,0.0003,0.2,-0.681968736415729
17063,168.29813708,148.01,4259840,249,260,0.986777126789093,-0.0023833867171560996,0.030702265,2590,0.9727294445037842,0.1390625,4.908827088028192,0.0003,0.2,-0.6757924291887321
17116,169.605,151.06,4276224,249,261,0.9849257487803698,-0.0036578910396201534,0.030308079,2600,1.0898464918136597,0.15113525390625,5.397302537923679,0.0003,0.2,-0.6687445498770103
17190,168.08691123999998,146.65,4292608,249,262,0.9879135144874454,-0.0032802145136884065,0.033853274,2610,1.2391186952590942,0.153143310546875,4.634652387024834,0.0003,0.2,-0.6506706714630127
17246,171.71377415999999,143.84,4308992,249,263,0.9852550700306892,-0.001018658211796719,0.03589476,2620,1.0201425552368164,0.15687255859375,5.505753497313708,0.0003,0.2,-0.641135802550707
17322,174.02127416,144.07,4325376,249,264,0.984288401901722,-0.002113026055485534,0.036822684,2630,1.6100579500198364,0.15670166015625,6.395271814474836,0.0003,0.2,-0.6358908567926846
17436,173.56191123999997,145.22,4341760,249,265,0.9831628110259771,-0.0005120641217217781,0.030648317,2640,2.8115248680114746,0.15113525390625,6.7461201312020425,0.0003,0.2,-0.6413707341416739
17496,177.2575,152.05,4358144,249,266,0.9861049661412835,-0.0020010804516459755,0.028281901,2650,1.3251756429672241,0.13914794921875,5.978205650718882,0.0003,0.2,-0.6484547174884938
17552,172.755,149.3,4374528,249,267,0.9871297338977456,-0.0019741761305340335,0.027118772,2660,1.5932406187057495,0.1353515625,5.791112400288694,0.0003,0.2,-0.6486083362950013
17605,173.6175,152.62,4390912,249,268,0.9875501990318298,-0.0037624565169608105,0.029751895,2670,1.0481559038162231,0.137066650390625,5.525935490336269,0.0003,0.2,-0.6525384355685674
17658,177.38563708,154.42,4407296,249,269,0.988158474676311,-0.0009539376234897646,0.025087954,2680,1.3391547203063965,0.1346923828125,5.533395826816559,0.0003,0.2,-0.641913870011922
17766,178.97941123999996,145.6,4423680,248,270,0.9869537428021431,-0.0024489892710334972,0.02659832,2690,1.5753263235092163,0.14306640625,5.681571545847691,0.0003,0.2,-0.658589600736741
17883,175.67534609999998,139.31,4440064,248,271,0.9865312725305557,-0.0031830036068640766,0.026683742,2700,1.3018971681594849,0.13201904296875,6.445266671990976,0.0003,0.2,-0.6144690737593919
17940,175.24784609999998,135.67,4456448,248,272,0.9834560975432396,-0.002574405869927432,0.031558275,2710,2.5993566513061523,0.14632568359375,8.093070402974263,0.0003,0.2,-0.6247078167274595
18010,178.45313708,150.26,4472832,248,273,0.9847025694325566,-0.002099714522410068,0.029459596,2720,1.76601243019104,0.136224365234375,7.15521939182654,0.0003,0.2,-0.5736056102439762
18106,176.53813708,142.14,4489216,247,274,0.987082532607019,-0.0026679254950067845,0.024964746,2730,1.0472406148910522,0.130517578125,6.038713810150512,0.0003,0.2,-0.6067287152516656
18209,177.995,141.68,4505600,247,275,0.9865993773564696,-0.001489806427343865,0.026381414,2740,1.7239974737167358,0.14288330078125,6.545254439534619,0.0003,0.2,-0.5686196056078188
18287,181.44063708000002,147.95,4521984,247,276,0.9874953217804432,-0.001003481998668576,0.027637783,2750,1.1511446237564087,0.134844970703125,6.12860668185167,0.0003,0.2,-0.5607133553712629
18335,179.77632928,143.23,4538368,247,277,0.9888767106458545,-0.0031469460591324605,0.026338845,2760,1.5417150259017944,0.130999755859375,5.549448222666979,0.0003,0.2,-0.5567211279412732
18400,181.40691123999997,145.71,4554752,247,278,0.9880871986970305,-0.00014424339915422024,0.028280025,2770,0.5246784090995789,0.13609619140625,5.596290661627426,0.0003,0.2,-0.5261522365151905
18451,180.305,145.77,4571136,247,279,0.9862776044756174,-0.0035530936942450354,0.027929291,2780,0.8525514602661133,0.1349609375,6.483517154399306,0.0003,0.2,-0.5567687428789213
18507,180.24877415999998,143.91,4587520,247,280,0.9874137742444873,-0.0007552149449111311,0.029502947,2790,1.7846161127090454,0.14793701171875,6.229811763344332,0.0003,0.2,-0.590308561292477
18561,177.70598317999998,134.11,4603904,248,281,0.9871044224128127,-0.0013418308926702593,0.024265854,2800,1.2778021097183228,0.135369873046875,6.657580423355102,0.0003,0.2,-0.5952973885345273
18624,175.69063708000002,143.87,4620288,248,282,0.984132269397378,-0.0007590395684019313,0.034461178,2810,1.2836945056915283,0.15111083984375,7.954440806107596,0.0003,0.2,-0.5896706684841775
18682,177.17813708000003,142.71,4636672,248,283,0.9874306553974748,-0.002157261957108858,0.024178468,2820,1.312440037727356,0.141998291015625,5.7484602447133515,0.0003,0.2,-0.6155502115609124
18735,174.66225734,137.12,4653056,248,284,0.9881695285439491,-0.002682027181072044,0.025519675,2830,1.2069402933120728,0.146435546875,5.816059344960377,0.0003,0.2,-0.5786606470122934
18820,173.96,144.07,4669440,248,285,0.9846438728272915,-0.002675416365127603,0.035443515,2840,1.1752822399139404,0.145635986328125,7.98901648838073,0.0003,0.2,-0.591677799122408
18880,172.08162026,144.93,4685824,248,286,0.9867498995736241,-0.0006240223287022672,0.027927749,2850,1.1668580770492554,0.158221435546875,6.265425738831982,0.0003,0.2,-0.6253891993430443
18979,173.7075,147.44,4702208,247,287,0.984169740229845,-0.000528919258431415,0.030539589,2860,1.4965097904205322,0.175408935546875,7.426089304871857,0.0003,0.2,-0.6379605122609064
19035,173.89848317999997,145.63,4718592,247,288,0.9854073319584131,-0.003716571512086375,0.029443322,2870,1.0352431535720825,0.15367431640625,6.17882465547882,0.0003,0.2,-0.5947843358037062
19088,173.9025,144.0,4734976,248,289,0.982786038890481,-0.0010093955209413252,0.034851618,2880,1.029183268547058,0.15814208984375,7.785413361852989,0.0003,0.2,-0.5944841175107285
19146,173.55313708000003,147.25,4751360,248,290,0.9839475620537996,-0.0024018908670768724,0.032528855,2890,1.2201614379882812,0.159869384765625,7.793984272656962,0.0003,0.2,-0.5864253386273048
19224,179.82813708,153.93,4767744,248,291,0.9851581156253815,-0.0017962543570320122,0.03199162,2900,1.0923101902008057,0.153857421875,7.136403412278741,0.0003,0.2,-0.5896933009382337
19349,179.6275,147.36,4784128,247,292,0.9857144299894571,-0.0037381786038167774,0.027657583,2910,1.3131695985794067,0.143878173828125,6.649259791569785,0.0003,0.2,-0.5954997540568001
19412,178.50313708000002,141.46,4800512,247,293,0.9865473853424191,-0.0045065108377457365,0.02783738,2920,1.460158109664917,0.13748779296875,6.953622249839827,0.0003,0.2,-0.5761466219439171
19475,183.08877415999999,142.76,4816896,247,294,0.9864665623754263,-0.0010752446894912282,0.032106265,2930,1.1890780925750732,0.14173583984375,7.009793511545285,0.0003,0.2,-0.5299272060277872
19530,180.71754832,134.65,4833280,247,295,0.9871580442413688,-0.002384128253470408,0.032499418,2940,1.1923412084579468,0.1355712890625,6.7198508711531755,0.0003,0.2,-0.516641372081358
19584,179.11813708000003,136.39,4849664,247,296,0.9866082398220897,-0.0027968346044872304,0.030947722,2950,1.1371681690216064,0.1327392578125,7.536203567497433,0.0003,0.2,-0.5302253287401981
19680,179.2725,137.76,4866048,247,297,0.9855208825320005,-0.0031981624859326986,0.029568464,2960,1.7320060729980469,0.1310302734375,7.839679169794545,0.0003,0.2,-0.5329978220630437
19777,179.25754831999998,146.43,4882432,246,298,0.9853735445067286,-0.0021398135584604462,0.028471071,2970,3.330530881881714,0.1398681640625,7.894837967213244,0.0003,0.2,-0.5641226337058469
19871,181.34569219999997,148.55,4898816,246,299,0.9865587567910552,-0.003347100603605213,0.027893247,2980,1.9707891941070557,0.13895263671875,6.719995006499812,0.0003,0.2,-0.5959077252075076
19963,181.74627416000004,149.68,4915200,246,300,0.9860475175082684,-0.002776323232865252,0.02712971,2990,1.845942497253418,0.154827880859375,7.823084947839379,0.0003,0.2,-0.6021006866707467
20038,180.6453461,150.6,4931584,246,301,0.986100803129375,-0.00188975948276493,0.032342896,3000,1.121812343597412,0.144720458984375,7.223718424653635,0.0003,0.2,-0.6167624820955098
20093,176.1728461,149.43,4947968,246,302,0.984256936237216,-0.0034149149538279743,0.030729134,3010,3.0986130237579346,0.1546142578125,8.22947218096815,0.0003,0.2,-0.646705846034456
20148,180.31441123999997,152.53,4964352,246,303,0.9857898699119687,-0.0031085129257917288,0.029084712,3020,1.0810623168945312,0.150872802734375,7.386526828957722,0.0003,0.2,-0.6213887433637865
20204,179.34313708000002,150.14,4980736,246,304,0.9842779394239187,-0.002208523430999776,0.0354935,3030,1.7845252752304077,0.152337646484375,7.65355607108213,0.0003,0.2,-0.6190890188096091
20253,180.3153461,160.95,4997120,246,305,0.9844083469361067,-0.0035071451135081587,0.02820193,3040,1.4219928979873657,0.1468017578125,7.574958525877446,0.0003,0.2,-0.5686640332569368
