time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/total_timesteps,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/value_loss,train/n_updates
18757,1797.54,-67.96539999999999,300,344,5636096,0.4362245798110962,0.2,0.031400487,-0.005604798113745346,1.061962366104126,0.0003,-0.48290854776278136,0.1439697265625,2.704075720196124,3430
18806,1746.09,-67.45089999999999,300,345,5652480,0.6935807764530182,0.2,0.0726029,-0.012687290520625538,1.0196956396102905,0.0003,-0.501827139314264,0.199090576171875,1.9077815906290199,3440
18857,1917.81,-69.1681,300,346,5668864,0.5514374375343323,0.2,0.046178043,-0.007436057737322699,9.859164237976074,0.0003,-0.49225883384933694,0.1857177734375,2.9545314904331463,3450
18909,1889.88,-68.8888,300,347,5685248,0.6655819118022919,0.2,0.02570924,-0.006861102733455482,0.2258661389350891,0.0003,-0.4636659951182082,0.12874755859375,3.359348048287211,3460
18953,1798.81,-67.9781,300,348,5701632,0.7392508387565613,0.2,0.027005062,-0.011239922205277253,0.09008427709341049,0.0003,-0.34055835669278167,0.1058837890625,0.7616551948623964,3470
19002,1921.96,-69.15950000000001,300,349,5718016,0.7620435655117035,0.2,0.049157813,-0.011161668313798145,0.14892235398292542,0.0003,-0.4269311185053084,0.135955810546875,1.407490390316525,3480
19053,1628.77,-66.17750000000001,300,350,5734400,0.6951249837875366,0.2,0.031773247,-0.009723566467437194,0.40579456090927124,0.0003,-0.5061663449858316,0.159173583984375,3.452035375201376,3490
19103,1642.92,-66.319,301,351,5750784,0.5126040279865265,0.2,0.03649617,-0.013640532713543508,0.22721809148788452,0.0003,-0.5318255109363236,0.15621337890625,2.1227526691858656,3500
19154,1488.89,-64.7286,301,352,5767168,0.5539354085922241,0.2,0.029557899,-0.008000362274469808,0.14586526155471802,0.0003,-0.4946777454577386,0.15343017578125,3.408707148267422,3510
19199,1437.93,-64.21900000000001,301,353,5783552,0.46014392375946045,0.2,0.026722975,-0.004258917817787733,0.11547131091356277,0.0003,-0.4820188139681704,0.135650634765625,2.4657982096774504,3520
19248,1246.07,-62.250299999999996,301,354,5799936,0.46933406591415405,0.2,0.02511909,-0.006174180837479071,0.40026941895484924,0.0003,-0.4725111204199493,0.12847900390625,3.248606478009606,3530
19293,1162.89,-61.418499999999995,301,355,5816320,0.4070223569869995,0.2,0.02118638,-0.007617665223187941,0.2361532747745514,0.0003,-0.372879434551578,0.102490234375,2.3776017701835372,3540
19343,1188.76,-61.6772,301,356,5832704,0.6360049247741699,0.2,0.025815329,-0.00962412608005252,0.8759699463844299,0.0003,-0.3134655359608587,0.12779541015625,0.9864599994492892,3550
19395,1407.77,-63.867300000000014,301,357,5849088,0.9225843995809555,0.2,0.08349341,-0.028151023057944258,-0.00791379064321518,0.0003,-0.3664696562773315,0.356878662109375,0.35614513140135384,3560
19447,1489.61,-64.6356,301,358,5865472,0.49500083923339844,0.2,0.025122575,-0.005255111136830237,0.5975607633590698,0.0003,-0.5485667457454838,0.142669677734375,2.290561985631939,3570
19492,1500.68,-64.7463,301,359,5881856,0.41452252864837646,0.2,0.0314281,-0.005281726393513963,0.1558184027671814,0.0003,-0.6059862208319828,0.1579345703125,2.945231752312975,3580
19539,1607.37,-65.81320000000001,301,360,5898240,0.7173330187797546,0.2,0.100268856,-0.003555284030153416,0.5872931480407715,0.0003,-0.46027865110663696,0.13568115234375,1.0523099528130841,3590
19591,1578.17,-65.3208,301,361,5914624,0.8652650862932205,0.2,0.061828926,-0.016450979903129336,0.04599025100469589,0.0003,-0.4883466939558275,0.257269287109375,0.6491932782962977,3600
19641,1555.4,-65.0931,301,362,5931008,0.6934619247913361,0.2,0.033727266,-0.008602738276385935,0.16205260157585144,0.0003,-0.5902860653121025,0.167852783203125,1.9416807423200226,3610
19697,1642.84,-65.75233015999999,301,363,5947392,0.7090999186038971,0.2,0.031072725,-0.0016491390058945398,-0.010758697986602783,0.0003,-0.5436569545301608,0.187640380859375,1.0077825588796259,3620
19745,1596.72,-65.14083016,302,364,5963776,0.555603563785553,0.2,0.031048162,-0.010015703980388934,3.7794480323791504,0.0003,-0.5608652678551153,0.166632080078125,1.8108425347869344,3630
19791,1689.78,-65.97123015999999,302,365,5980160,0.5605441033840179,0.2,0.027783789,-0.00118521593612968,0.11242891103029251,0.0003,-0.6411686722422019,0.1677490234375,1.5372461529332213,3640
19844,1728.54,-66.35883016000001,302,366,5996544,0.5613916516304016,0.2,0.029727148,-0.0028200833496157427,0.12399561703205109,0.0003,-0.5386439555441029,0.141070556640625,1.537913498940179,3650
19894,1691.7,-66.04053016,302,367,6012928,0.7826565653085709,0.2,0.07264534,-0.004245135446217319,0.5037146806716919,0.0003,-0.4280373099143617,0.164923095703125,1.5674981428739556,3660
19955,1828.81,-67.41163016,302,368,6029312,0.48213738203048706,0.2,0.053628057,-0.00463936129490321,-0.06785698980093002,0.0003,-0.3368292608531192,0.22119140625,1.3070047743199211,3670
20008,1703.77,-66.16123016,302,369,6045696,0.43188589811325073,0.2,0.04155518,-0.0035147416194377,1.015924096107483,0.0003,-0.27509199995838574,0.1177490234375,2.153967520278093,3680
20059,1725.05,-66.42413015999999,302,370,6062080,0.5694280564785004,0.2,0.035731062,-0.014537640751768777,0.1602732241153717,0.0003,-0.28119716313522075,0.267181396484375,2.807089379696481,3690
20103,1776.95,-66.94313016,302,371,6078464,0.7377458214759827,0.2,0.019794783,-0.003722346743052185,0.14163565635681152,0.0003,-0.2967700389388483,0.074017333984375,2.646578911706456,3700
20150,1832.85,-67.60233016000001,302,372,6094848,0.8462193459272385,0.2,0.06230251,-0.020358522000606172,-0.021293725818395615,0.0003,-0.28881810110324296,0.249993896484375,0.4443260233503679,3710
20208,1919.04,-68.46423015999999,302,373,6111232,0.6271667182445526,0.2,0.042688265,-0.011079260659607825,0.07117638736963272,0.0003,-0.34871863552834836,0.21669921875,0.9435697751279803,3720
20263,1997.99,-69.20363015999999,302,374,6127616,0.6684880554676056,0.2,0.028218463,-0.00832630242821324,0.1901920735836029,0.0003,-0.29989966566790827,0.100341796875,0.6510601583839162,3730
20307,2093.37,-70.15743015999999,302,375,6144000,0.34859544038772583,0.2,0.061509635,-0.012875470322069305,4.043262958526611,0.0003,-0.37428324309294114,0.246221923828125,1.179553721096454,3740
20357,1552.85,-65.46839999999999,302,376,6160384,0.6310385465621948,0.2,0.107537664,-0.005054383204333135,-0.05230722576379776,0.0003,-0.4342040875228122,0.475482177734375,0.32480643952185345,3750
20410,1552.85,-65.46839999999999,302,377,6176768,0.09866833686828613,0.2,0.04811868,0.002874148728005821,4.856115341186523,0.0003,-0.39825561802717857,0.14796142578125,9.264372188504785,3760
20473,938.22,-59.32209999999999,302,378,6193152,0.6958021223545074,0.2,0.09556413,-0.006836840345022211,0.3655852973461151,0.0003,-0.4205029158794787,0.4016357421875,0.13513771051445927,3770
20530,726.1,-57.25100000000001,302,379,6209536,0.5761476457118988,0.2,0.024704628,-0.00407309465626895,0.44953158497810364,0.0003,-0.25945006337133236,0.0783935546875,5.53737775638001,3780
20583,678.08,-56.770800000000015,302,380,6225920,0.7061229646205902,0.2,0.06400285,-0.0052590971847166655,0.19685354828834534,0.0003,-0.30440470595494845,0.2516357421875,1.6215198243113265,3790
20637,1041.16,-60.4016,302,381,6242304,0.8380978256464005,0.2,0.09507519,-0.01430748314542143,-0.04139166325330734,0.0003,-0.3694519215612672,0.269873046875,1.13820119502343,3800
20698,1164.37,-61.6337,302,382,6258688,0.5929352045059204,0.2,0.02930393,-0.007867103531680186,0.8318262100219727,0.0003,-0.21768409051874188,0.07406005859375,4.646122723049484,3810
20760,1332.7,-63.31700000000001,302,383,6275072,0.6984001100063324,0.2,0.039806917,-0.013802922726608814,3.046086311340332,0.0003,-0.24273207063961308,0.124749755859375,2.25672988454462,3820
20815,1372.57,-63.7157,302,384,6291456,0.4511260986328125,0.2,0.031989112,-0.009587916198870516,3.954427480697632,0.0003,-0.22857496700016783,0.083343505859375,7.969910338590853,3830
20872,1334.67,-63.33669999999999,302,385,6307840,0.7423702478408813,0.2,0.047791976,-0.006966266435119906,1.82864248752594,0.0003,-0.2783701876120176,0.10303955078125,3.4986235244898127,3840
20921,1051.17,-60.50169999999999,302,386,6324224,0.7886984348297119,0.2,0.03707306,-0.008716024261048005,0.32175809144973755,0.0003,-0.28592216508695856,0.096563720703125,3.592948850954417,3850
20977,1049.77,-60.4877,302,387,6340608,0.7428905963897705,0.2,0.053053506,-0.008985129354550736,1.601283073425293,0.0003,-0.34399296721094286,0.124969482421875,2.1161227990989575,3860
21039,1026.61,-60.25609999999999,302,388,6356992,0.543072521686554,0.2,0.028575923,-0.004575926975303446,1.3703274726867676,0.0003,-0.37219042210490444,0.10447998046875,2.452242831233889,3870
21098,903.82,-59.0282,302,389,6373376,0.7227422297000885,0.2,0.036477253,-0.009051554366487835,0.25926339626312256,0.0003,-0.3173134274024051,0.1101318359375,1.0790079575424898,3880
21153,1057.76,-60.5175,302,390,6389760,0.5533554553985596,0.2,0.05273486,-0.011166432852223806,0.9728791117668152,0.0003,-0.3223946788813919,0.1456787109375,1.3363308839150705,3890
21204,1191.3,-61.802800000000005,302,391,6406144,0.4777013063430786,0.2,0.03732023,-0.009805249273267692,0.2946731746196747,0.0003,-0.3491367962327786,0.12449951171875,1.8217218229081482,3900
21267,1268.19,-62.57169999999999,301,392,6422528,0.5017619431018829,0.2,0.030016093,-0.009280619107812527,0.6305826902389526,0.0003,-0.44035485620843245,0.134979248046875,2.2893945908435853,3910
21324,1352.51,-63.41490000000001,301,393,6438912,0.6235107779502869,0.2,0.039834652,-0.008246143935502914,0.1621255874633789,0.0003,-0.38528353709843943,0.12720947265625,1.408211197084165,3920
21368,1536.89,-65.2587,302,394,6455296,0.7005462348461151,0.2,0.032349244,-0.006533581496114493,0.7820862531661987,0.0003,-0.34989971449831503,0.111285400390625,2.0006820811220676,3930
21425,1564.82,-65.53800000000001,302,395,6471680,0.6911559700965881,0.2,0.06641962,-0.021929863769946677,0.13816219568252563,0.0003,-0.4450500581122469,0.29027099609375,1.2060426700758398,3940
21480,1592.37,-65.81349999999999,302,396,6488064,0.37128931283950806,0.2,0.03301381,-0.011447525559742645,0.6373095512390137,0.0003,-0.36712235801387577,0.125360107421875,1.9325123224232812,3950
21547,1587.98,-65.7696,301,397,6504448,0.19953465461730957,0.2,0.041470673,-0.004572366944921668,0.5508579611778259,0.0003,-0.3624134380777832,0.12503662109375,2.0868413137788595,3960
21601,1479.57,-64.6354,301,398,6520832,0.7218250930309296,0.2,0.04421744,-0.011490299989782215,0.016990981996059418,0.0003,-0.340999943765928,0.200238037109375,1.6664127452895627,3970
21656,1488.94,-64.7291,301,399,6537216,0.5406570732593536,0.2,0.03733123,-0.011255698195236618,0.14685115218162537,0.0003,-0.383471767307492,0.135552978515625,1.0950343555552535,3980
21703,1719.64,-67.0862,301,400,6553600,0.7235242128372192,0.2,0.07178385,-0.02651794889861776,0.13295236229896545,0.0003,-0.4275134901283309,0.27198486328125,0.3396713643822295,3990
21754,1700.98,-66.8996,302,401,6569984,0.47893232107162476,0.2,0.02958962,-0.005489034602578613,0.5255223512649536,0.0003,-0.43945996087277306,0.13033447265625,2.4265493775892537,4000
21810,1791.98,-67.80959999999999,301,402,6586368,0.6175164580345154,0.2,0.055391192,-0.006769553738013201,0.18757644295692444,0.0003,-0.39111422624555414,0.137298583984375,1.503001787250105,4010
21862,1708.21,-66.97190000000002,302,403,6602752,0.4369319677352905,0.2,0.03300163,-0.00685243869520491,0.9528072476387024,0.0003,-0.4773953289841302,0.149102783203125,2.070487208923441,4020
21910,1540.06,-65.2904,302,404,6619136,0.5025472342967987,0.2,0.033794746,-0.00978571099894907,0.703583836555481,0.0003,-0.4618811376101803,0.158538818359375,2.608052519962075,4030
21957,1529.63,-65.1861,302,405,6635520,0.644146203994751,0.2,0.02254188,-0.0051564775912993355,0.11965588480234146,0.0003,-0.29692540992400607,0.088677978515625,1.921174924958541,4040
22005,1598.04,-65.87020000000001,302,406,6651904,0.7119842767715454,0.2,0.05647819,-0.009425563554395921,2.261795997619629,0.0003,-0.3543631498643663,0.1652099609375,0.8085886443157506,4050
22067,1610.31,-65.9929,302,407,6668288,0.4262315034866333,0.2,0.02924478,-0.0014212108666470159,0.23740941286087036,0.0003,-0.3278287087043282,0.099169921875,1.1083893748960691,4060
22118,1949.24,-69.38220000000001,302,408,6684672,0.5126103460788727,0.2,0.076904014,-0.014238971412123647,-0.010274633765220642,0.0003,-0.38209444636595435,0.2945068359375,1.007441939097771,4070
22170,2034.03,-70.23010000000001,302,409,6701056,0.21435004472732544,0.2,0.023774695,-0.010017910539409059,0.07362309098243713,0.0003,-0.3138815281155985,0.102777099609375,1.2692503846556065,4080
22220,2064.89,-70.5387,302,410,6717440,0.303566575050354,0.2,0.046521038,-0.007034299862061744,0.08828110247850418,0.0003,-0.35780617970158346,0.152142333984375,1.7744659333293384,4090
22269,2079.16,-70.6814,302,411,6733824,0.3216314911842346,0.2,0.026197564,-0.007092956170345133,2.364628791809082,0.0003,-0.3550487093278207,0.111810302734375,1.654476572637941,4100
22325,1727.0,-67.2099,302,412,6750208,0.5009193420410156,0.2,0.07182171,-0.004343859666732897,-0.030274102464318275,0.0003,-0.28941261196159757,0.173870849609375,0.8325963363176925,4110
22380,1633.97,-66.27959999999999,302,413,6766592,0.21364784240722656,0.2,0.024108557,-0.005821383574584615,0.7694032788276672,0.0003,-0.41249291312997227,0.11312255859375,6.3844177922932435,4120
22437,1412.05,-64.1105,302,414,6782976,0.5219418406486511,0.2,0.026781745,-0.007895404144073836,0.17932802438735962,0.0003,-0.35689818786340766,0.104925537109375,2.555391044312273,4130
22483,1573.9,-65.6789,302,415,6799360,0.6752818524837494,0.2,0.019750912,-0.007867038173935725,1.2261884212493896,0.0003,-0.37826033936580644,0.091571044921875,1.816311040034634,4140
22531,1433.64,-64.27629999999999,302,416,6815744,0.5957728326320648,0.2,0.027252153,-0.00755643286229315,0.541053295135498,0.0003,-0.4285251944267657,0.122247314453125,2.991174454300199,4150
22581,1136.94,-61.309299999999986,302,417,6832128,0.725053995847702,0.2,0.03471983,-0.01059532198942179,0.21740183234214783,0.0003,-0.5208928250009194,0.1571533203125,2.9727213723235764,4160
22640,1153.15,-61.4213,302,418,6848512,0.8181558847427368,0.2,0.04522428,-0.011052260790893342,0.09977242350578308,0.0003,-0.45139747561770494,0.169366455078125,1.980495428389986,4170
22690,1286.11,-62.7509,302,419,6864896,0.7271393239498138,0.2,0.049099468,-0.012221784132088942,1.6330894231796265,0.0003,-0.5073321081756148,0.201904296875,1.212505243034684,4180
22744,1318.39,-63.0737,302,420,6881280,0.6097868978977203,0.2,0.039116714,-0.014623932588619937,0.05900314077734947,0.0003,-0.34391888068639676,0.17440185546875,1.272688423359432,4190
22789,1319.83,-63.088100000000004,302,421,6897664,0.5027930736541748,0.2,0.033910543,-0.009569117147293582,-0.00853428989648819,0.0003,-0.2765146153891692,0.08785400390625,0.49209511609078616,4200
22854,1462.16,-64.5114,302,422,6914048,0.4741448163986206,0.2,0.041067444,-0.008668120085712872,0.0636746734380722,0.0003,-0.23168377552647143,0.079833984375,1.0095133299040753,4210
22915,1864.96,-68.4893,302,423,6930432,0.8085353374481201,0.2,0.0316091,-0.008196824054084572,0.027201373130083084,0.0003,-0.3476082678709645,0.094232177734375,1.134563042839727,4220
22963,1920.45,-69.0442,302,424,6946816,0.6632502973079681,0.2,0.027915243,-0.008738601311233652,0.14744876325130463,0.0003,-0.37790377987548707,0.112054443359375,2.737803590128897,4230
23008,2155.07,-71.3904,302,425,6963200,0.8530464619398117,0.2,0.0521081,-0.007218174106674269,0.028007403016090393,0.0003,-0.24115045029611792,0.12672119140625,0.67523688692836,4240
23059,2281.78,-72.6575,302,426,6979584,0.829618975520134,0.2,0.039151885,-0.004909519479679147,0.6238569021224976,0.0003,-0.5582939093234017,0.164837646484375,2.0429751976393162,4250
23114,2111.05,-71.00030000000001,302,427,6995968,0.8067735135555267,0.2,0.033942565,-0.009609211991846677,0.1040407046675682,0.0003,-0.348260379122803,0.100836181640625,0.8553645879255782,4260
23166,2114.48,-71.03460000000001,302,428,7012352,0.7221474349498749,0.2,0.036607243,-0.005430498961504782,0.97817462682724,0.0003,-0.40436315069673584,0.121612548828125,1.7954187701878255,4270
23214,2187.73,-71.76710000000001,302,429,7028736,0.810894787311554,0.2,0.06873213,-0.021834557769034292,0.249415785074234,0.0003,-0.3045183714828454,0.24822998046875,0.8776973310848006,4280
23265,2323.93,-73.12910000000001,302,430,7045120,0.6418766975402832,0.2,0.051294703,0.0006863167640403844,2.8839266300201416,0.0003,-0.23353824337536935,0.114801025390625,1.4287421859044116,4290
23316,2446.76,-74.3574,302,431,7061504,0.7733345925807953,0.2,0.05046416,-0.024343585724636796,0.2809997797012329,0.0003,-0.24517538362997585,0.244964599609375,0.3957524736671985,4300
23370,2527.93,-75.16909999999999,302,432,7077888,0.34645140171051025,0.2,0.042762645,-0.010488975339831086,0.13761107623577118,0.0003,-0.3207598519802559,0.17674560546875,1.6073223549316027,4310
23421,2527.93,-75.16909999999999,302,433,7094272,0.31977492570877075,0.2,0.03475981,-0.0028629157244722593,0.563625156879425,0.0003,-0.3587987919396255,0.12930908203125,1.1499202352279099,4320
23473,2553.66,-75.4264,302,434,7110656,0.8944488167762756,0.2,0.07375085,-0.014358891454867262,-0.017437798902392387,0.0003,-0.2478224972903263,0.186663818359375,0.14836893137708101,4330
23530,3126.97,-81.15950000000001,302,435,7127040,0.41366732120513916,0.2,0.07955776,-0.005006678101199214,0.06474367529153824,0.0003,-0.30376102175214326,0.14698486328125,1.3121062410526065,4340
23580,3009.98,-80.0397,302,436,7143424,0.3278278112411499,0.2,0.056022853,-0.0040248129107567365,0.19448545575141907,0.0003,-0.3508582047186792,0.170465087890625,1.6967178567949304,4350
23636,2817.96,-78.1195,302,437,7159808,0.43802404403686523,0.2,0.023584459,-0.0010579679401416797,0.008442338556051254,0.0003,-0.3480030189617537,0.090234375,3.076520617377537,4360
23696,639.67,-56.3867,302,438,7176192,0.7600525319576263,0.2,0.04542113,-0.02173919850083621,14.529379844665527,0.0003,-0.33557252294267526,0.303741455078125,1.1090800874129854,4370
23750,239.37,-52.38369999999999,302,439,7192576,0.3384940028190613,0.2,0.054451324,0.008670456961772289,5.0347580909729,0.0003,-0.821882419870235,0.215521240234375,14.080660829786211,4380
23794,256.24,-52.55239999999999,302,440,7208960,0.7867131382226944,0.2,0.021674505,-0.007211759004894703,0.4215809106826782,0.0003,-0.5359325872734189,0.1111328125,4.746519328420982,4390
23849,635.53,-56.34529999999999,302,441,7225344,0.8848772346973419,0.2,0.029938815,-0.021315781420889836,0.10094872117042542,0.0003,-0.36382737650419583,0.16861572265625,1.4798363746667746,4400
23913,666.43,-56.654300000000006,302,442,7241728,0.6786870658397675,0.2,0.027410636,-0.007157194188130234,0.45264941453933716,0.0003,-0.5377721914323047,0.1405517578125,3.7214965221472083,4410
23971,843.35,-58.423500000000004,302,443,7258112,0.792087733745575,0.2,0.025017189,-0.008581879392841074,0.12130355089902878,0.0003,-0.34873696240247226,0.10716552734375,1.2184125050465808,4420
24022,920.42,-59.1942,302,444,7274496,0.6856294870376587,0.2,0.03145198,-0.009519160114359692,0.245964914560318,0.0003,-0.33045451376237905,0.094818115234375,2.285080603323877,4430
24077,930.33,-59.2933,302,445,7290880,0.7351753115653992,0.2,0.04498762,-0.010971490808879025,0.08054780960083008,0.0003,-0.4317366589384619,0.162982177734375,0.8255150122597115,4440
24140,1055.9,-60.549,302,446,7307264,0.689109742641449,0.2,0.045227252,-0.01025576673418982,0.19614772498607635,0.0003,-0.36437472560210155,0.132220458984375,1.3220300264831166,4450
24203,1250.69,-62.4468,302,447,7323648,0.48352664709091187,0.2,0.026821129,-0.007145153232886514,0.3868633210659027,0.0003,-0.5925866606179625,0.1465576171875,1.493702919104544,4460
24254,1260.31,-62.543,302,448,7340032,0.5602786540985107,0.2,0.04795605,-0.010072613044212631,5.836114883422852,0.0003,-0.37369753968087027,0.14422607421875,1.5138846491943696,4470
24310,1364.91,-63.589000000000006,302,449,7356416,0.5026442408561707,0.2,0.07429989,-0.005935445120849181,-0.025917716324329376,0.0003,-0.41245150985196233,0.2438232421875,0.25186163632206443,4480
24367,1627.21,-66.212,302,450,7372800,0.26119184494018555,0.2,0.05185149,-0.005904826974256139,0.0012148581445217133,0.0003,-0.4425222841789946,0.18265380859375,0.8053360324374808,4490
24424,1754.2,-67.48190000000001,302,451,7389184,0.14092028141021729,0.2,0.061292924,-0.004595519530994352,-0.029979536309838295,0.0003,-0.3790001653134823,0.203936767578125,0.6992595561599956,4500
24478,1954.36,-69.48349999999999,302,452,7405568,0.40640902519226074,0.2,0.10961193,-0.021255274707436912,-0.010458609089255333,0.0003,-0.3773785715282429,0.2831787109375,0.325017628047317,4510
24533,2082.15,-70.76139999999998,302,453,7421952,0.16830021142959595,0.2,0.029047903,-0.007085104124234931,0.13207021355628967,0.0003,-0.37195504843839444,0.111590576171875,1.9085425894445507,4520
24579,2116.69,-71.1068,302,454,7438336,0.22952771186828613,0.2,0.024428422,-0.005323827707979944,0.7608245015144348,0.0003,-0.35174835554207673,0.0890869140625,2.387988638644674,4530
24632,2173.63,-71.6762,302,455,7454720,0.584031492471695,0.2,0.019588796,-0.004156826587495744,0.11009964346885681,0.0003,-0.23556736697209998,0.055535888671875,1.8461484335792193,4540
24688,2315.84,-73.0983,302,456,7471104,0.8142732381820679,0.2,0.073375665,-0.0045496391638153,0.021049395203590393,0.0003,-0.30456129361118656,0.137872314453125,0.5818931379915739,4550
24740,2682.05,-76.76039999999999,302,457,7487488,0.5633274912834167,0.2,0.13691022,-0.0075841555186343616,-0.045814406126737595,0.0003,-0.4246998209680896,0.262591552734375,1.16151193492733,4560
24790,2678.99,-76.7298,302,458,7503872,0.09128057956695557,0.2,0.029231321,-0.005174504090609844,0.3017168939113617,0.0003,-0.4864521211013198,0.13270263671875,4.5826092179486295,4570
24838,2964.49,-79.58479999999999,302,459,7520256,0.9134038537740707,0.2,0.09748939,-0.01435905529124284,0.27159297466278076,0.0003,-0.5188782016688492,0.416607666015625,0.5134454722134251,4580
24890,2944.11,-79.38100000000001,302,460,7536640,0.854160726070404,0.2,0.06751777,-0.008606102713201835,0.23786300420761108,0.0003,-0.5462712985696271,0.232208251953125,2.754912240023259,4590
24947,2760.3,-77.5429,302,461,7553024,0.6096057593822479,0.2,0.02595214,-0.005032792764905025,0.4020729660987854,0.0003,-0.5569091652869247,0.126251220703125,4.033347907249118,4600
24999,2478.59,-74.72580000000002,302,462,7569408,0.6270119547843933,0.2,0.034024864,-0.00559448346202771,0.8582350015640259,0.0003,-0.537237353855744,0.132757568359375,3.1975331871013624,4610
25046,1987.78,-69.8177,302,463,7585792,0.4617013931274414,0.2,0.02901765,-0.0009792943768843544,8.23569107055664,0.0003,-0.5393411841825582,0.11597900390625,4.152869151392951,4620
25096,1994.78,-69.8877,302,464,7602176,0.5162988007068634,0.2,0.024485424,-0.006478025257638365,0.10777007043361664,0.0003,-0.41646377237048,0.111444091796875,2.347727188526187,4630
25149,1947.52,-69.4151,302,465,7618560,0.8726791441440582,0.2,0.03367897,-0.020399559786892497,0.12712103128433228,0.0003,-0.3693016686302144,0.18724365234375,0.589081104973593,4640
25207,1828.87,-68.22859999999999,302,466,7634944,0.5426594614982605,0.2,0.039909996,-0.010608299812156474,0.3653110861778259,0.0003,-0.4470750517619308,0.1941650390625,1.617138366276049,4650
25261,1669.04,-66.6303,302,467,7651328,0.4615209698677063,0.2,0.03735902,-0.008702796771467547,0.19958439469337463,0.0003,-0.37127707834006285,0.12574462890625,1.8008013280195883,4660
25314,1547.05,-65.4104,302,468,7667712,0.566005527973175,0.2,0.042076226,-0.009172942268560292,0.384535014629364,0.0003,-0.4180963520426303,0.10684814453125,1.6052198369638062,4670
25362,1527.44,-65.21430000000001,302,469,7684096,0.4169333577156067,0.2,0.018918708,-0.004130048302067734,0.04621931537985802,0.0003,-0.3787511803151574,0.08590087890625,2.6086877760259086,4680
25413,1464.43,-64.5842,303,470,7700480,0.547473669052124,0.2,0.032480434,-0.009213707505477942,0.0076124705374240875,0.0003,-0.4048208334774245,0.134783935546875,0.6486610853087769,4690
25472,1540.02,-65.34009999999999,302,471,7716864,0.5046103894710541,0.2,0.03079307,-0.013008102372987196,4.6044769287109375,0.0003,-0.3986335804045666,0.12677001953125,2.6053167344693064,4700
25522,1541.05,-65.3504,303,472,7733248,0.4264712929725647,0.2,0.053316355,0.013137053624723194,-0.03342364728450775,0.0003,-0.4285847303632181,0.199896240234375,0.8320455391745781,4710
25570,1925.22,-69.1921,303,473,7749632,0.6597309708595276,0.2,0.0736816,-0.021668420733658423,0.051886700093746185,0.0003,-0.48344837459153495,0.348846435546875,0.1465921209386579,4720
25619,2264.27,-72.5826,303,474,7766016,0.25260502099990845,0.2,0.028536936,-0.001956873309609364,0.43687161803245544,0.0003,-0.4858306474168785,0.12080078125,2.6686633404824533,4730
25669,2123.62,-71.2262,303,475,7782400,0.20264983177185059,0.2,0.033176742,-0.006784586396679515,0.1288662552833557,0.0003,-0.3796059796994086,0.0995849609375,2.270454160796362,4740
25730,2271.51,-72.7051,303,476,7798784,0.21014517545700073,0.2,0.02769395,-0.005521733674868301,8.396915435791016,0.0003,-0.45853177379467525,0.116229248046875,3.262069724294997,4750
25784,2484.44,-74.8344,303,477,7815168,0.7654435634613037,0.2,0.042693295,-0.013057918823324143,0.263744980096817,0.0003,-0.484314276650548,0.258795166015625,1.1156470983736653,4760
25832,2499.63,-74.9863,303,478,7831552,0.5510966181755066,0.2,0.021066703,-0.004832050460208848,0.08113705366849899,0.0003,-0.43445398746989666,0.097711181640625,1.6405473957551293,4770
25881,2552.34,-75.5134,303,479,7847936,0.6759916245937347,0.2,0.0362463,-0.010647455951038864,0.37796857953071594,0.0003,-0.4171936462109443,0.112176513671875,0.6649380468123127,4780
25948,2621.02,-76.15010000000001,303,480,7864320,0.6041321754455566,0.2,0.045978464,-0.004987615153913794,0.2645629942417145,0.0003,-0.4227135246619582,0.135845947265625,0.9695865318710275,4790
26012,2876.63,-78.65610000000001,302,481,7880704,0.6456604599952698,0.2,0.09996624,-0.018613566820567938,-0.04410859942436218,0.0003,-0.41267429259605704,0.341351318359375,1.1820212761318545,4800
26058,2662.63,-76.5161,303,482,7897088,0.30565011501312256,0.2,0.028673755,-0.010379396781172546,1.1650677919387817,0.0003,-0.7438189885113389,0.1252197265625,7.5843005636939775,4810
26113,2488.97,-74.7795,303,483,7913472,0.6186417043209076,0.2,0.039656,-0.007027643842593534,0.15338830649852753,0.0003,-0.47286534908926114,0.1443359375,2.032806935245753,4820
26163,2059.05,-70.4803,303,484,7929856,0.611151933670044,0.2,0.025243761,-0.005299943997488299,2.7268996238708496,0.0003,-0.4585360416735057,0.100286865234375,3.745331114876899,4830
26216,2059.05,-70.4803,303,485,7946240,0.6723430156707764,0.2,0.039189953,-0.0028526798165330546,0.5979887843132019,0.0003,-0.37817716524004935,0.091058349609375,3.500733138307987,4840
26280,2166.33,-71.503,302,486,7962624,0.8571164757013321,0.2,0.077980526,0.024717560840690565,-0.030779868364334106,0.0003,-0.28846695034299047,0.19664306640625,0.28982189897615174,4850
26335,1838.98,-68.2295,302,487,7979008,0.4194525480270386,0.2,0.02108871,-0.002513814089252264,1.4803863763809204,0.0003,-0.2282575018471107,0.075628662109375,4.658950931792788,4860
26393,1718.51,-67.0248,302,488,7995392,0.3839702010154724,0.2,0.01655836,-0.007644668760076456,0.8312389254570007,0.0003,-0.2233269850956276,0.06668701171875,3.9727641869336368,4870
